DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	18q21.2	18	53088362		DCC			ENSG00000187323			rs11663393-A	rs11663393	0	11663393	intron_variant	0	0.4307	1E-12	12.0		0.0222	[0.016-0.028] unit increase	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	11q23.2	11	113295588		TTC12-DT			ENSG00000255129			rs117509882-A	rs117509882	0	117509882	intron_variant	0	0.9593	8E-9	8.096910013008056		0.0484	[0.032-0.065] unit increase	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	9p22.3	9	14651285		ZDHHC21			ENSG00000175893			rs11790280-T	rs11790280	0	11790280	intron_variant	0	0.6204	1E-8	8.0		0.0178	[0.012-0.024] unit decrease	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	9p23	9	11380203		AKAP8P1 - JKAMPP1	ENSG00000234146	ENSG00000231491		367107	907117	rs11792083-A	rs11792083	0	11792083	intron_variant	1	0.1978	1E-12	12.0		0.028	[0.02-0.036] unit decrease	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	11q14.3	11	89606498		H3P34 - FOLH1B	ENSG00000255295	ENSG00000134612		107300	32739	rs117956829-A	rs117956829	0	117956829	regulatory_region_variant	1	0.0405	1E-8	8.0		0.0494	[0.032-0.066] unit increase	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	2q24.1	2	156289029		LINC01876 - NR4A2	ENSG00000226383	ENSG00000153234		34079	35408	rs11903494-T	rs11903494	0	11903494	intergenic_variant	1	0.207	7E-10	9.154901959985743		0.023	[0.016-0.03] unit decrease	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	1p31.1	1	80336165		HMGB1P18 - HNRNPA1P64	ENSG00000236407	ENSG00000213559		52195	114918	rs12075452-A	rs12075452	0	12075452	intergenic_variant	1	0.2671	8E-10	9.096910013008056		0.0211	[0.014-0.028] unit increase	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	1p31.1	1	73260315		RN7SKP19 - LINC01360	ENSG00000251825	ENSG00000233973		68460	45294	rs12136984-T	rs12136984	0	12136984	intergenic_variant	1	0.5307	3E-19	18.522878745280337		0.0272	[0.021-0.033] unit decrease	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	5q34	5	167569461		TENM2			ENSG00000145934			rs12188010-A	rs12188010	0	12188010	non_coding_transcript_exon_variant	0	0.4134	1E-8	8.0		0.0178	[0.012-0.024] unit increase	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	6p22.3	6	24266150		DCDC2			ENSG00000146038			rs12197973-A	rs12197973	0	12197973	intron_variant	0	0.8369	4E-8	7.3979400086720375		0.0222	[0.014-0.03] unit decrease	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	9q33.1	9	117759726		TLR4 - TPT1P9	ENSG00000136869	ENSG00000234782		34991	323143	rs12337267-A	rs12337267	0	12337267	non_coding_transcript_exon_variant	1	0.7435	8E-9	8.096910013008056		0.0204	[0.014-0.027] unit decrease	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	6q16.3	6	100507876		SIM1 - ASCC3	ENSG00000112246	ENSG00000112249		42955	318	rs12374612-T	rs12374612	0	12374612	intergenic_variant	1	0.4473	1E-10	10.0		0.0194	[0.014-0.025] unit increase	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	2p13.2	2	71408906		ZNF638			ENSG00000075292			rs12474072-A	rs12474072	0	12474072	intron_variant	0	0.4636	2E-8	7.698970004336019		0.017	[0.011-0.023] unit decrease	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	5p13.3	5	30841947		HPRT1P2 - RPL19P11	ENSG00000250587	ENSG00000241668		593054	211618	rs12517438-T	rs12517438	0	12517438	intergenic_variant	1	0.501	1E-8	8.0		0.0184	[0.012-0.025] unit decrease	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	4q13.1	4	59030405		LINC02429			ENSG00000251266			rs12640006-A	rs12640006	0	12640006	intron_variant	0	0.6279	1E-8	8.0		0.0179	[0.012-0.024] unit increase	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	6p22.3	6	17016169		ATXN1-AS1 - STMND1	ENSG00000229931	ENSG00000230873		252222	85881	rs12661596-A	rs12661596	0	12661596	intron_variant	1	0.7692	4E-8	7.3979400086720375		0.02	[0.013-0.027] unit increase	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
2024-04-04	38177345	Meng X	2024-01-04	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/38177345	Multi-ancestry genome-wide association study of major depression aids locus discovery, fine mapping, gene prioritization and causal inference.	Major depressive disorder (broad)	258,364 European ancestry cases, 571,252 European ancestry controls, 36,818 African ancestry cases, 161,679 African ancestry controls, 21,980 East Asian ancestry cases, 360,956 East Asian ancestry controls, 4,505 South Asian ancestry cases, 27,176 South Asian ancestry controls, 25,013 Hispanic or Latin American cases, 352,946 Hispanic or Latin American controls	NA	7p21.3	7	12213736		TMEM106B			ENSG00000106460			rs12699323-T	rs12699323	0	12699323	intron_variant	0	0.5411	2E-16	15.698970004336019		0.0249	[0.019-0.031] unit decrease	Affymetrix, Illumina [22941580] (imputed)	N	major depressive disorder	http://purl.obolibrary.org/obo/MONDO_0002009	GCST90328131	Genome-wide genotyping array
